,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
962,2.4199,0,0.68849,0,0.13694,0.73028
963,0.039759,0,0.68849,0,1.9984,0.73028
964,0.039759,0,0.50284,0,0.61396,4.8597
965,2.3582,0,0.50284,0,0.61396,4.6636
966,0.8027,0,2.5602,0,0.20995,0.38887
967,0.8027,0,2.5602,0,0.20995,0.38887
968,1.0032,0,1.4326,0,0.1035,0.57305
969,1.0032,0,1.4326,0,0.1035,0.57305
970,4.509,0,5.1381,0,2.2191,0.42153
971,0.24426,0,2.0964,0,4.0023,0.035534
972,1.848,0,2.0964,0,1.0542,3.0616
973,0.89596,0,3.7666,0,0.68777,3.0616
974,0.40858,0,3.7666,0,1.0542,0.55661
975,0.40858,0,3.7238,0,1.0542,0.55661
976,2.8108,0,3.7238,0,4.7872,8.5525
977,2.8108,0,4.4764,0,0.67429,10.671
978,7.0531,0,6.1204,0,2.41,7.5926
979,5.8077,0,4.7734,0,3.2527,4.6281
980,7.0531,0,1.8418,0,3.2527,0.89719
981,0.39613,0,1.6188,0,2.1153,4.0868
982,0.39613,0,1.2935,0,1.9308,4.0868
983,0.81582,0,1.2935,0,2.912,1.0847
984,3.2369,0,3.933,0,2.1474,1.2314
985,0.34037,0,0.85701,0,1.6438,1.2314
986,0.34037,0,0.85701,0,1.4251,1.1016
987,1.2261,0,2.0349,0,0.44411,1.1016
988,1.2261,0,1.5139,0,0.44411,0.25523
989,5.5867,0,1.5139,0,0.0053448,0.25523
990,3.6095,0,5.0958,0,0.98124,2.639
991,3.0263,0,5.0958,0,0.98124,0.22008
992,3.6095,0,2.0679,0,0.070033,0.22008
993,3.6095,0,2.0679,0,0.070033,7.6851
994,0.74321,0,6.6824,0,0.014721,7.9904
995,0.013709,0,2.3741,0,0.014721,7.9904
996,0.74321,0,6.0641,0,1.3321,2.5695
997,0.12739,0,5.0745,0,1.6875,2.5695
998,0.12739,0,5.0745,0,1.4907,0.87197
999,6.008,0,0.56171,0,0.071296,0.87197
1000,4.4001,0,0.56171,0,1.4907,0.096463
1001,0,0,0,0,0,3.4638
1002,0,0,0,0,0,3.4638
1003,0,0,0,0,0,2.2864
1004,0,0,0,0,0,2.2864
1005,0,0,0,0,0,3.2685
1006,0,0,0,0,0,7.5644
1007,0,0,0,0,0,0.90554
1008,0,0,0,0,0,0.82574
1009,0,0,0,0,0,0.82574
1010,0,0,0,0,0,2.3184
1011,0,0,0,0,0,4.1194
1012,0,0,0,0,0,1.809
1013,0,0,0,0,0,3.2953
1014,0,0,0,0,0,0.25501
1015,0,0,0,0,0,0.25501
1016,0,0,0,0,0,11.205
1017,0,0,0,0,0,2.5466
1018,0,0,0,0,0,1.0132
1019,0,0,0,0,0,1.8705
1020,0,0,0,0,0,1.1478
1021,0,0,0,0,0,1.1478
1022,0,0,0,0,0,3.7967
1023,0,0,0,0,0,2.2466
1024,0,0,0,0,0,0.70219
1025,0,0,0,0,0,0.70219
1026,0,0,0,0,0,7.1199
1027,0,0,0,0,0,2.599
1028,0,0,0,0,0,2.5786
1029,0,0,0,0,0,0.50473
1030,0,0,0,0,0,0.71413
1031,0,0,0,0,0,0.73402
1032,0,0,0,0,0,0.73402
1033,0,0,0,0,0,2.8945
1034,0,0,0,0,0,2.8945
1035,0,0,0,0,0,0.79087
1036,0,0,0,0,0,4.1274
1037,0,0,0,0,0,3.4244
1038,0,0,0,0,0,3.1421
1039,0,0,0,0,0,4.1274
1040,0,0,0,0,0,2.7587
1041,0,0,0,0,0,2.7587
1042,0,0,0,0,0,1.1786
1043,0,0,0,0,0,1.1786
1044,0,0,0,0,0,4.5141
1045,0,0,0,0,0,3.304
1046,0,0,0,0,0,4.5141
1047,0,0,0,0,0,4.5141
1048,0,0,0,0,0,1.1884
1049,0,0,0,0,0,1.1884
1050,0,0,0,0,0,4.2054
1051,0,0,0,0,0,2.1525
1052,0,0,0,0,0,0.83966
1053,0,0,0,0,0,1.6277
1054,0,0,0,0,0,0.26175
1055,0,0,0,0,0,0.26175
1056,0,0,0,0,0,1.6385
1057,0,0,0,0,0,6.618
1058,0,0,0,0,0,0.49475
1059,0,0,0,0,0,0.49475
1060,0,0,0,0,0,1.2194
1061,0,0,0,0,0,1.2194
1062,0,0,0,0,0,0.14005
1063,0,0,0,0,0,0.14005
1064,0,0,0,0,0,2.9948
1065,0,0,0,0,0,0.98646
1066,0,0,0,0,0,0.98646
1067,0,0,0,0,0,0.56727
1068,0,0,0,0,0,4.3551
1069,0,0,0,0,0,2.0911
1070,0,0,0,0,0,1.5004
1071,0,0,0,0,0,1.5004
1072,0,0,0,0,0,0.95093
1073,0,0,0,0,0,1.755
1074,0,0,0,0,0,1.9593
1075,0,0,0,0,0,1.9593
1076,0,0,0,0,0,0.56933
1077,0,0,0,0,0,0.56933
1078,0,0,0,0,0,0.20412
1079,0,0,0,0,0,1.2667
1080,0,0,0,0,0,1.2667
1081,0,0,0,0,0,1.0976
1082,0,0,0,0,0,1.0303
1083,0,0,0,0,0,1.0303
1084,0,0,0,0,0,6.6078
1085,0,0,0,0,0,1.9303
1086,0,0,0,0,0,6.6078
1087,0,0,0,0,0,2.358
1088,0,0,0,0,0,2.358
1089,0,0,0,0,0,0.19323
1090,0,0,0,0,0,0.19323
1091,0,0,0,0,0,5.101
1092,0,0,0,0,0,5.101
1093,0,0,0,0,0,0.33941
1094,0,0,0,0,0,2.006
1095,0,0,0,0,0,0.85934
1096,0,0,0,0,0,1.4664
1097,0,0,0,0,0,1.4664
1098,0,0,0,0,0,3.4731
1099,0,0,0,0,0,3.4731
1100,0,0,0,0,0,2.8021
1101,0,0,0,0,0,0.99906
1102,0,0,0,0,0,0.99906
1103,0,0,0,0,0,3.7885
1104,0,0,0,0,0,4.671
1105,0,0,0,0,0,2.4088
1106,0,0,0,0,0,0.63622
1107,0,0,0,0,0,0.63622
1108,0,0,0,0,0,1.1354
1109,0,0,0,0,0,13.757
1110,0,0,0,0,0,0.26547
1111,0,0,0,0,0,0.12223
1112,0,0,0,0,0,0.12223
1113,0,0,0,0,0,2.9905
1114,0,0,0,0,0,0.71887
1115,0,0,0,0,0,0.71887
1116,0,0,0,0,0,1.865
1117,0,0,0,0,0,1.865
1118,0,0,0,0,0,3.3851
1119,0,0,0,0,0,1.9279
1120,0,0,0,0,0,0.050275
1121,0,0,0,0,0,0.050275
1122,0,0,0,0,0,5.7263
1123,0,0,0,0,0,3.6438
1124,0,0,0,0,0,2.9791
1125,0,0,0,0,0,2.9791
1126,0,0,0,0,0,1.2899
1127,0,0,0,0,0,1.595
1128,0,0,0,0,0,0.10922
1129,0,0,0,0,0,4.2149
1130,0,0,0,0,0,4.2149
1131,0,0,0,0,0,1.1684
1132,0,0,0,0,0,1.1684
1133,0,0,0,0,0,2.3135
1134,0,0,0,0,0,1.1985
1135,0,0,0,0,0,1.1985
1136,0,0,0,0,0,1.4112
1137,0,0,0,0,0,1.4351
1138,0,0,0,0,0,1.4351
1139,0,0,0,0,0,1.273
1140,0,0,0,0,0,1.273
1141,0,0,0,0,0,1.4881
1142,0,0,0,0,0,1.5597
1143,0,0,0,0,0,1.5597
1144,0,0,0,0,0,1.0701
1145,0,0,0,0,0,0.53344
1146,0,0,0,0,0,0.53344
1147,0,0,0,0,0,4.5184
1148,0,0,0,0,0,1.1435
1149,0,0,0,0,0,1.1435
1150,0,0,0,0,0,6.3097
1151,0,0,0,0,0,10.071
1152,0,0,0,0,0,11.776
1153,0,0,0,0,0,7.6049
1154,0,0,0,0,0,2.0922
1155,0,0,0,0,0,1.4842
1156,0,0,0,0,0,1.4842
1157,0,0,0,0,0,0.36353
1158,0,0,0,0,0,0.187
1159,0,0,0,0,0,0.36353
1160,0,0,0,0,0,0.36353
1161,0,0,0,0,0,1.2591
1162,0,0,0,0,0,0.66424
1163,0,0,0,0,0,0.66424
1164,0,0,0,0,0,4.9658
1165,0,0,0,0,0,4.9658
1166,0,0,0,0,0,3.6616
1167,0,0,0,0,0,0.32459
1168,0,0,0,0,0,0.32459
1169,0,0,0,0,0,2.7687
1170,0,0,0,0,0,3.9818
1171,0,0,0,0,0,2.8415
1172,0,0,0,0,0,0.85476
1173,0,0,0,0,0,0.85476
1174,0,0,0,0,0,1.3559
1175,0,0,0,0,0,0.97546
1176,0,0,0,0,0,0.97546
1177,0,0,0,0,0,0.23755
1178,0,0,0,0,0,2.8906
1179,0,0,0,0,0,2.8906
1180,0,0,0,0,0,1.3166
1181,0,0,0,0,0,0.76432
1182,0,0,0,0,0,0.76432
1183,0,0,0,0,0,0.11346
1184,0,0,0,0,0,0.9048
1185,0,0,0,0,0,0.9048
1186,0,0,0,0,0,4.7213
1187,0,0,0,0,0,2.0868
1188,0,0,0,0,0,5.9796
1189,0,0,0,0,0,5.9796
1190,0,0,0,0,0,2.4658
1191,0,0,0,0,0,1.3316
1192,0,0,0,0,0,1.3316
1193,0,0,0,0,0,0.087122
1194,0,0,0,0,0,0.22424
1195,0,0,0,0,0,0.22424
1196,0,0,0,0,0,6.5886
1197,0,0,0,0,0,6.5886
1198,0,0,0,0,0,1.5845
1199,0,0,0,0,0,4.3921
1200,0,0,0,0,0,7.1681
1201,0,0,0,0,0,3.66
1202,0,0,0,0,0,0.29353
1203,0,0,0,0,0,0.29353
1204,0,0,0,0,0,5.8738
1205,0,0,0,0,0,1.0122
1206,0,0,0,0,0,2.3241
1207,0,0,0,0,0,1.9652
1208,0,0,0,0,0,1.439
1209,0,0,0,0,0,1.439
1210,0,0,0,0,0,0.8945
1211,0,0,0,0,0,0.8945
1212,0,0,0,0,0,6.5524
1213,0,0,0,0,0,0.67917
1214,0,0,0,0,0,0.45064
1215,0,0,0,0,0,2.505
1216,0,0,0,0,0,5.7849
1217,0,0,0,0,0,1.8263
1218,0,0,0,0,0,1.8263
1219,0,0,0,0,0,4.9214
1220,0,0,0,0,0,0.40968
1221,0,0,0,0,0,12.746
1222,0,0,0,0,0,12.746
1223,0,0,0,0,0,0.79298
1224,0,0,0,0,0,0.79298
1225,0,0,0,0,0,1.8319
1226,0,0,0,0,0,1.8319
1227,0,0,0,0,0,3.1066
1228,0,0,0,0,0,5.9503
1229,0,0,0,0,0,1.2768
1230,0,0,0,0,0,8.4696
1231,0,0,0,0,0,2.5156
1232,0,0,0,0,0,0.16285
1233,0,0,0,0,0,0.16285
1234,0,0,0,0,0,0.31679
1235,0,0,0,0,0,0.79743
1236,0,0,0,0,0,0.79743
1237,0,0,0,0,0,7.2233
1238,0,0,0,0,0,4.3665
1239,0,0,0,0,0,0.69516
1240,0,0,0,0,0,0.69516
1241,0,0,0,0,0,1.2969
1242,0,0,0,0,0,1.2969
1243,0,0,0,0,0,0.90558
1244,0,0,0,0,0,0.64593
1245,0,0,0,0,0,0.64593
1246,0,0,0,0,0,2.9914
1247,0,0,0,0,0,0.94663
1248,0,0,0,0,0,0.54739
1249,0,0,0,0,0,0.54739
1250,0,0,0,0,0,0.51823
1251,0,0,0,0,0,5.2712
1252,0,0,0,0,0,2.78
1253,0,0,0,0,0,7.2152
1254,0,0,0,0,0,6.1619
1255,0,0,0,0,0,1.0787
1256,0,0,0,0,0,1.0787
1257,0,0,0,0,0,8.2619
1258,0,0,0,0,0,2.713
1259,0,0,0,0,0,2.713
1260,0,0,0,0,0,3.3466
1261,0,0,0,0,0,4.3477
1262,0,0,0,0,0,4.3738
1263,0,0,0,0,0,0.5614
1264,0,0,0,0,0,0.5614
1265,0,0,0,0,0,0.16008
1266,0,0,0,0,0,0.16008
1267,0,0,0,0,0,5.0741
1268,0,0,0,0,0,3.5147
1269,0,0,0,0,0,3.5147
1270,0,0,0,0,0,11.726
1271,0,0,0,0,0,11.726
1272,0,0,0,0,0,1.5535
1273,0,0,0,0,0,0.61689
1274,0,0,0,0,0,1.2618
1275,0,0,0,0,0,1.2618
1276,0,0,0,0,0,0.23453
1277,0,0,0,0,0,0.23453
1278,0,0,0,0,0,6.6847
1279,0,0,0,0,0,6.4355
1280,0,0,0,0,0,2.7986
1281,0,0,0,0,0,1.1998
1282,0,0,0,0,0,3.0616
1283,0,0,0,0,0,1.2303
1284,0,0,0,0,0,1.2303
1285,0,0,0,0,0,7.9333
1286,0,0,0,0,0,1.8964
1287,0,0,0,0,0,1.8358
1288,0,0,0,0,0,0.28686
1289,0,0,0,0,0,0.28686
1290,0,0,0,0,0,1.3564
1291,0,0,0,0,0,1.9849
1292,0,0,0,0,0,1.9849
1293,0,0,0,0,0,0.68861
1294,0,0,0,0,0,0.68861
1295,0,0,0,0,0,0.52511
1296,0,0,0,0,0,3.4043
1297,0,0,0,0,0,0.55357
1298,0,0,0,0,0,0.55357
1299,0,0,0,0,0,0.26659
1300,0,0,0,0,0,13.403
1301,0,0,0,0,0,4.4769
1302,0,0,0,0,0,0.91593
1303,0,0,0,0,0,1.1594
1304,0,0,0,0,0,1.1594
1305,0,0,0,0,0,1.3839
1306,0,0,0,0,0,1.3839
1307,0,0,0,0,0,0.13893
1308,0,0,0,0,0,7.6251
1309,0,0,0,0,0,0.62888
1310,0,0,0,0,0,0.62888
1311,0,0,0,0,0,5.1736
1312,0,0,0,0,0,12.822
1313,0,0,0,0,0,0.43165
1314,0,0,0,0,0,0.43165
1315,0,0,0,0,0,0.59727
1316,0,0,0,0,0,2.5676
1317,0,0,0,0,0,2.5676
1318,0,0,0,0,0,3.1412
1319,0,0,0,0,0,0.32707
1320,0,0,0,0,0,0.32707
1321,0,0,0,0,0,1.1809
1322,0,0,0,0,0,1.1809
1323,0,0,0,0,0,1.4652
1324,0,0,0,0,0,1.4652
1325,0,0,0,0,0,5.3908
1326,0,0,0,0,0,0.034863
1327,0,0,0,0,0,0.034863
1328,0,0,0,0,0,2.771
1329,0,0,0,0,0,2.771
1330,0,0,0,0,0,0.96928
1331,0,0,0,0,0,0.96928
1332,0,0,0,0,0,0.77174
1333,0,0,0,0,0,1.5394
1334,0,0,0,0,0,2.657
1335,0,0,0,0,0,2.657
1336,0,0,0,0,0,0.44076
1337,0,0,0,0,0,0.44076
1338,0,0,0,0,0,6.4813
1339,0,0,0,0,0,6.3565
1340,0,0,0,0,0,0.42298
1341,0,0,0,0,0,0.42298
1342,0,0,0,0,0,6.9515
1343,0,0,0,0,0,4.5821
1344,0,0,0,0,0,4.5821
1345,0,0,0,0,0,4.0424
1346,0,0,0,0,0,0.69941
1347,0,0,0,0,0,1.8293
1348,0,0,0,0,0,4.0424
1349,0,0,0,0,0,4.0424
1350,0,0,0,0,0,0.39523
1351,0,0,0,0,0,1.2196
1352,0,0,0,0,0,1.2196
1353,0,0,0,0,0,7.9267
1354,0,0,0,0,0,1.0097
1355,0,0,0,0,0,8.4828
1356,0,0,0,0,0,2.502
1357,0,0,0,0,0,8.4828
1358,0,0,0,0,0,3.1099
1359,0,0,0,0,0,7.2513
1360,0,0,0,0,0,1.8435
1361,0,0,0,0,0,0.51919
1362,0,0,0,0,0,0.51919
1363,0,0,0,0,0,1.6606
1364,0,0,0,0,0,1.6606
1365,0,0,0,0,0,3.0286
1366,0,0,0,0,0,3.0286
1367,0,0,0,0,0,4.3036
1368,0,0,0,0,0,0.58075
1369,0,0,0,0,0,0.58075
1370,0,0,0,0,0,2.0948
1371,0,0,0,0,0,0.66546
1372,0,0,0,0,0,2.0948
1373,0,0,0,0,0,7.2009
1374,0,0,0,0,0,7.2009
1375,0,0,0,0,0,1.7284
1376,0,0,0,0,0,12.975
1377,0,0,0,0,0,1.2648
1378,0,0,0,0,0,0.081734
1379,0,0,0,0,0,0.081734
1380,0,0,0,0,0,1.6786
1381,0,0,0,0,0,1.5844
1382,0,0,0,0,0,1.5844
1383,0,0,0,0,0,0.076848
1384,0,0,0,0,0,0.076848
1385,0,0,0,0,0,1.0778
1386,0,0,0,0,0,1.0778
1387,0,0,0,0,0,0.80384
1388,0,0,0,0,0,3.2141
1389,0,0,0,0,0,3.2141
1390,0,0,0,0,0,2.9535
1391,0,0,0,0,0,0.63983
1392,0,0,0,0,0,0.63983
1393,0,0,0,0,0,7.0826
1394,0,0,0,0,0,7.0826
1395,0,0,0,0,0,2.4212
1396,0,0,0,0,0,2.4212
1397,0,0,0,0,0,1.4389
1398,0,0,0,0,0,1.4389
1399,0,0,0,0,0,3.7253
1400,0,0,0,0,0,2.5137
1401,0,0,0,0,0,0.88136
1402,0,0,0,0,0,0.88136
1403,0,0,0,0,0,11.319
1404,0,0,0,0,0,5.8667
1405,0,0,0,0,0,3.4542
1406,0,0,0,0,0,3.4542
1407,0,0,0,0,0,3.042
1408,0,0,0,0,0,3.042
1409,0,0,0,0,0,0.16425
1410,0,0,0,0,0,0.16425
1411,0,0,0,0,0,3.4857
1412,0,0,0,0,0,6.1594
1413,0,0,0,0,0,6.1594
1414,0,0,0,0,0,0.33723
1415,0,0,0,0,0,0.33723
1416,0,0,0,0,0,0.1723
1417,0,0,0,0,0,0.1723
1418,0,0,0,0,0,3.846
1419,0,0,0,0,0,3.846
1420,0,0,0,0,0,1.5627
1421,0,0,0,0,0,1.0737
1422,0,0,0,0,0,0.21215
1423,0,0,0,0,0,0.21215
1424,0,0,0,0,0,1.5701
1425,0,0,0,0,0,1.5701
1426,0,0,0,0,0,0.94017
1427,0,0,0,0,0,0.94017
1428,0,0,0,0,0,0.26956
1429,0,0,0,0,0,0.26956
1430,0,0,0,0,0,0.78029
1431,0,0,0,0,0,0.78029
1432,0,0,0,0,0,3.1464
1433,0,0,0,0,0,0.84753
1434,0,0,0,0,0,0.84753
1435,0,0,0,0,0,4.2857
1436,0,0,0,0,0,4.2857
1437,0,0,0,0,0,7.7117
1438,0,0,0,0,0,6.7631
1439,0,0,0,0,0,5.4198
1440,0,0,0,0,0,1.6793
1441,0,0,0,0,0,2.5522
1442,0,0,0,0,0,2.0057
1443,0,0,0,0,0,0.46015
1444,0,0,0,0,0,2.0057
1445,0,0,0,0,0,0.23201
1446,0,0,0,0,0,0.23201
1447,0,0,0,0,0,1.7813
1448,0,0,0,0,0,1.3394
1449,0,0,0,0,0,1.3394
1450,0,0,0,0,0,3.5458
1451,0,0,0,0,0,6.9062
1452,0,0,0,0,0,6.9062
1453,0,0,0,0,0,0.79891
1454,0,0,0,0,0,4.6194
1455,0,0,0,0,0,4.6194
1456,0,0,0,0,0,2.7765
1457,0,0,0,0,0,2.7765
1458,0,0,0,0,0,0.24979
1459,0,0,0,0,0,0.33648
1460,0,0,0,0,0,0.33648
1461,0,0,0,0,0,2.8293
1462,0,0,0,0,0,4.2554
1463,0,0,0,0,0,2.4079
1464,0,0,0,0,0,2.4079
1465,0,0,0,0,0,1.0718
1466,0,0,0,0,0,1.0718
1467,0,0,0,0,0,7.2803
1468,0,0,0,0,0,1.6684
1469,0,0,0,0,0,1.6684
1470,0,0,0,0,0,5.5746
1471,0,0,0,0,0,5.5746
1472,0,0,0,0,0,0.073362
1473,0,0,0,0,0,0.073362
1474,0,0,0,0,0,1.1612
1475,0,0,0,0,0,1.1612
1476,0,0,0,0,0,7.8543
1477,0,0,0,0,0,2.6848
1478,0,0,0,0,0,0.01462
1479,0,0,0,0,0,0.01462
1480,0,0,0,0,0,3.4133
1481,0,0,0,0,0,0.72552
1482,0,0,0,0,0,0.72552
1483,0,0,0,0,0,0.2695
1484,0,0,0,0,0,0.2695
1485,0,0,0,0,0,2.425
1486,0,0,0,0,0,1.1427
1487,0,0,0,0,0,1.1427
1488,0,0,0,0,0,3.1532
1489,0,0,0,0,0,0.18692
1490,0,0,0,0,0,0.80784
1491,0,0,0,0,0,0.59013
1492,0,0,0,0,0,1.8531
1493,0,0,0,0,0,1.8531
1494,0,0,0,0,0,7.5248
1495,0,0,0,0,0,0.42126
1496,0,0,0,0,0,0.024219
1497,0,0,0,0,0,0.024219
1498,0,0,0,0,0,5.69
1499,0,0,0,0,0,1.2192
1500,0,0,0,0,0,5.8939
